userId,movieId,Id2,rating,timestamp
562,317,284,3,1167429068
564,317,284,3,974837509
575,317,284,3,1012596653
580,317,284,1.5,1167162476
590,317,284,4,848677616
603,317,284,2,868355630
607,317,284,2,1113319359
641,317,284,3,834636631
646,317,284,4,953450545
649,317,284,3,834424805
654,317,284,4,1145392052
662,317,284,4,839022369
665,317,284,5,992909626
3,318,285,5,1298862121
7,318,285,5,851868187
8,318,285,5,1154464714
9,318,285,4,938628966
10,318,285,4,942766515
13,318,285,4.5,1331380029
15,318,285,2,997938727
16,318,285,4,1178364881
17,318,285,5,1127469420
19,318,285,4,855195189
20,318,285,4.5,1224043037
23,318,285,5,1148668964
26,318,285,4,1360087964
30,318,285,5,945112993
31,318,285,4,1273542992
36,318,285,4,847056636
38,318,285,4.5,1389722765
42,318,285,5,1473258147
54,318,285,4.5,1352835937
56,318,285,4,1473803992
57,318,285,5,907762409
59,318,285,2.5,1144756299
62,318,285,3.5,1451359418
63,318,285,5,1079098244
64,318,285,5,843159871
67,318,285,5,854713313
68,318,285,4,1219476825
69,318,285,5,1366830848
72,318,285,4,1461778524
73,318,285,5,1255502795
75,318,285,4,1165597501
77,318,285,4,1163006037
78,318,285,5,1274050752
81,318,285,3,1307171149
82,318,285,5,835973419
85,318,285,5,837506848
86,318,285,5,848159148
88,318,285,4,1239757629
89,318,285,5,1257620251
91,318,285,5,1448798101
92,318,285,5,848525624
94,318,285,5,1291779616
96,318,285,2,1223256805
97,318,285,4.5,1460342280
99,318,285,5,947519825
101,318,285,4,1292402404
102,318,285,3,956598677
104,318,285,5,1446673698
105,318,285,3,1086272698
109,318,285,5,1153862063
110,318,285,3,840100439
111,318,285,4,1097429677
115,318,285,5,1107034264
116,318,285,4.5,1163454676
117,318,285,5,1320636964
119,318,285,4,913047258
121,318,285,5,833058414
122,318,285,4,832773017
124,318,285,3.5,1147861620
125,318,285,5,1244537564
126,318,285,4,833286440
130,318,285,3.5,1138985739
133,318,285,2.5,1416146851
134,318,285,4,1361245496
136,318,285,4,1405975931
138,318,285,4.5,1440379086
139,318,285,3.5,1066860904
140,318,285,5,1398068779
141,318,285,5,944933710
143,318,285,4.5,1149651150
146,318,285,4.5,1256071030
149,318,285,4.5,1436919800
150,318,285,5,1113907633
152,318,285,4,1335947939
159,318,285,5,1183518940
160,318,285,5,974256031
161,318,285,5,837629406
163,318,285,5,1294084408
164,318,285,4.5,1182619722
165,318,285,4,1111479639
168,318,285,5,848866631
172,318,285,4,843290567
178,318,285,5,1437422760
183,318,285,5,983096713
184,318,285,5,833524803
185,318,285,5,1003524104
187,318,285,5,1228072636
188,318,285,5,841063550
191,318,285,5,839925587
192,318,285,5,843633747
193,318,285,4,971217748
195,318,285,3,977725027
199,318,285,4.5,1246110774
201,318,285,5,1110421776
202,318,285,5,1046144523
203,318,285,5,1226321327
212,318,285,4.5,1218399810
214,318,285,5,978381918
216,318,285,5,1095792470
218,318,285,4,1163106758
219,318,285,5,974477319
226,318,285,4,1243762758
230,318,285,4.5,1424846788
235,318,285,5,1111625666
237,318,285,4.5,1102009616
238,318,285,3.5,1459365344
240,318,285,4,1098943148
241,318,285,4,847339462
242,318,285,5,956683421
244,318,285,5,1448175706
250,318,285,5,1469697245
253,318,285,5,1215823680
254,318,285,4,845157265
257,318,285,4,1338008463
261,318,285,5,1101665518
262,318,285,3,1433898853
263,318,285,4,1117842318
266,318,285,4,840452329
267,318,285,5,1175984030
268,318,285,3.5,1314894046
271,318,285,3.5,1107785267
277,318,285,5,1463682021
279,318,285,5,838231264
282,318,285,5,1111493752
283,318,285,4.5,1130008264
291,318,285,5,1111488814
292,318,285,5,1140051038
294,318,285,3,1082752877
295,318,285,4.5,1100129621
298,318,285,5,1446576619
303,318,285,4.5,1299591103
304,318,285,5,1352654887
305,318,285,3,947401709
306,318,285,5,939720907
307,318,285,5,1209040104
309,318,285,4.5,1114566580
311,318,285,4.5,1062014353
312,318,285,4,959932508
313,318,285,5,1105354569
314,318,285,5,1437338217
317,318,285,4,847633521
320,318,285,4,1424366411
323,318,285,4.5,1150487770
324,318,285,4,1451519630
328,318,285,4.5,1147996930
330,318,285,4,948577379
333,318,285,5,1441197184
334,318,285,4,1447031384
338,318,285,4,841656206
339,318,285,5,1446663091
340,318,285,5,1410252785
342,318,285,5,945123774
344,318,285,5,850727506
345,318,285,5,1106949157
346,318,285,1,1159124456
350,318,285,5,1006983667
352,318,285,5,1420521083
353,318,285,4,1112268693
354,318,285,5,846062317
355,318,285,5,1130104447
358,318,285,5,957535132
359,318,285,4,1339227774
362,318,285,5,1217952389
364,318,285,4.5,1444529786
369,318,285,5,847465462
370,318,285,5,1096511027
371,318,285,5,1462734560
373,318,285,5,938979601
376,318,285,4,974427397
378,318,285,4,1443291712
379,318,285,5,1378179951
380,318,285,4,1151120177
382,318,285,3,1371773051
385,318,285,5,836679015
387,318,285,5,974791223
388,318,285,5,946525738
389,318,285,5,829492316
391,318,285,5,891533562
394,318,285,3,1297525296
399,318,285,4,841562212
400,318,285,5,840205118
407,318,285,4,962646429
409,318,285,5,828213115
410,318,285,5,1434057915
411,318,285,5,944931267
412,318,285,2,993087893
421,318,285,5,835170037
422,318,285,5,980859511
423,318,285,4,1353690380
425,318,285,3,1112383732
426,318,285,3,1310375718
430,318,285,5,1111489121
431,318,285,5,1140454304
432,318,285,5,1271227572
433,318,285,4,1417929784
434,318,285,4,886374328
438,318,285,5,1472550853
439,318,285,3,1041113319
440,318,285,5,835336996
441,318,285,3.5,1078146006
442,318,285,4.5,1227917878
443,318,285,5,1427775162
445,318,285,5,1360005921
446,318,285,5,1436621001
447,318,285,4,832492644
449,318,285,5,836907434
450,318,285,4,1449349252
452,318,285,5,976419528
454,318,285,4,1463382447
457,318,285,5,1471383282
458,318,285,5,1365115653
460,318,285,5,1072836586
461,318,285,5,1091067335
463,318,285,5,1049913589
466,318,285,5,945139349
468,318,285,3.5,1296195508
470,318,285,3,1234088613
472,318,285,5,947222673
478,318,285,5,1446621527
479,318,285,5,1409004681
480,318,285,5,1272667015
481,318,285,3.5,1437001004
483,318,285,5,1465387257
487,318,285,3,832836275
494,318,285,4.5,1342747739
496,318,285,5,843218287
500,318,285,4.5,1228945990
501,318,285,5,1284994196
502,318,285,5,861304067
505,318,285,3.5,1340404806
508,318,285,5,844376016
509,318,285,4,939340252
510,318,285,4,944348557
511,318,285,5,829352433
512,318,285,5,1433818724
513,318,285,5,843771830
514,318,285,5,853893691
516,318,285,5,844687085
518,318,285,5,945444158
519,318,285,4.5,1468759064
520,318,285,5,1142025816
521,318,285,4.5,1370072453
523,318,285,5,1202234699
529,318,285,4.5,1170799498
533,318,285,4,965316060
534,318,285,5,973377538
535,318,285,4,838630391
536,318,285,5,829471721
537,318,285,5,879502851
538,318,285,5,831835577
539,318,285,4,956159456
540,318,285,5,1168076342
546,318,285,5,1300579410
547,318,285,5,1149387505
548,318,285,5,857406014
549,318,285,3.5,1268783173
553,318,285,5,1423010524
555,318,285,5,832091005
556,318,285,5,842019723
559,318,285,5,883676743
560,318,285,5,1452848501
562,318,285,5,1167428239
566,318,285,5,1386910312
567,318,285,5,1436823311
568,318,285,5,835002248
569,318,285,5,965070662
572,318,285,4.5,1436465513
574,318,285,5,1232914580
575,318,285,4,1012598899
577,318,285,4.5,1111475134
578,318,285,3,1418984381
580,318,285,4,1155616320
583,318,285,5,1430526116
584,318,285,5,1271762150
585,318,285,4,975363941
586,318,285,4,1214234014
587,318,285,4.5,1111347521
588,318,285,5,842298126
590,318,285,5,848677432
595,318,285,4,965076996
596,318,285,5,1138659437
598,318,285,5,1008571588
602,318,285,5,842356712
607,318,285,5,1113319688
613,318,285,4,1208297827
619,318,285,5,831921795
622,318,285,5,1424225031
623,318,285,4.5,1225256582
627,318,285,4.5,1201378628
631,318,285,5,897771545
632,318,285,4.5,1263871159
633,318,285,4,848517977
634,318,285,5,1309492538
635,318,285,3,1448301659
637,318,285,5,1343134386
639,318,285,5,832450891
641,318,285,5,834636276
643,318,285,5,1372518439
648,318,285,4.5,1205021727
651,318,285,4,945031247
654,318,285,5,1145390159
657,318,285,3,841960771
658,318,285,4,941488424
659,318,285,3,835642219
661,318,285,5,1190266808
662,318,285,5,839022237
664,318,285,4.5,1343731695
665,318,285,5,995233192
668,318,285,4,993613478
670,318,285,5,938781934
671,318,285,5,1064890397
2,319,286,1,835355918
23,319,286,4.5,1148669351
73,319,286,4,1260597912
86,319,286,5,848159779
92,319,286,4,848526711
134,319,286,4.5,1361246780
158,319,286,4,1231502686
177,319,286,4,907380682
199,319,286,3.5,1344870428
214,319,286,5,950123514
220,319,286,5,970499216
241,319,286,5,847340188
262,319,286,2.5,1434028404
274,319,286,4,1074104970
306,319,286,4,939901498
321,319,286,5,939421228
346,319,286,2,1044649300
391,319,286,3,891532808
407,319,286,4,962675697
408,319,286,5,933033987
409,319,286,5,828213115
457,319,286,3.5,1471383906
488,319,286,4.5,1308938825
514,319,286,5,853893761
516,319,286,3,844687625
534,319,286,3,973440160
536,319,286,3,829471721
538,319,286,5,831835877
552,319,286,4,843323278
564,319,286,5,974713563
593,319,286,5,840996278
602,319,286,2,842357985
608,319,286,3,939362529
618,319,286,4,1009555175
647,319,286,5,947292853
649,319,286,4,834425125
652,319,286,4,1439584570
654,319,286,4,1145392831
514,320,287,3,853894491
564,320,287,3,974844545
608,320,287,4,939362773
609,320,287,1,1029870367
36,321,288,5,847058110
86,321,288,3,848160389
312,321,288,2,959993015
342,321,288,4,945126412
514,321,288,3,853894009
587,321,288,4.5,1112892286
667,321,288,4,847271849
15,322,289,2.5,1120209787
73,322,289,4.5,1311319243
165,322,289,4.5,1111609877
168,322,289,4,848879585
254,322,289,3,845157913
312,322,289,3,959933985
363,322,289,2,938890637
380,322,289,4,1055871639
387,322,289,5,974674960
388,322,289,4,946528365
461,322,289,3.5,1090908794
472,322,289,4,939072462
514,322,289,4,853893832
608,322,289,3,939461523
86,324,290,3,848160729
407,324,290,4,962648282
564,324,290,3,974837128
564,325,291,3,974838134
19,326,292,5,855191383
468,326,292,3.5,1296194633
492,326,292,3,898110543
509,326,292,3,939340179
516,326,292,4,844688688
539,326,292,5,956159627
564,326,292,5,974710334
41,327,293,4,1093887872
73,327,293,2.5,1255849588
85,327,293,1,837512249
89,327,293,2,1257610314
110,327,293,3,840100821
111,327,293,3,1097514606
150,327,293,2,1114307194
158,327,293,2,1231502691
177,327,293,3,907380138
239,327,293,4,991857762
247,327,293,2,953272304
254,327,293,3,845157589
363,327,293,2,942345331
380,327,293,1,949368459
396,327,293,3,834998807
408,327,293,5,933115430
439,327,293,3,1041114645
460,327,293,3,1072837585
465,327,293,3,1170652767
514,327,293,3,853897046
558,327,293,1,965433767
561,327,293,2.5,1172694648
564,327,293,5,974838315
596,327,293,1.5,1139334643
638,327,293,4,1307558400
649,327,293,3,834425102
19,328,294,4,855192210
39,328,294,5,832523229
92,328,294,3,848526037
95,328,294,3,1019023101
308,328,294,4,854376662
396,328,294,3,834998914
551,328,294,3,843274714
564,328,294,4,974709294
4,329,295,3,949810618
7,329,295,3,851868524
15,329,295,1.5,1093028255
19,329,295,3,855192814
21,329,295,3,853846400
41,329,295,4,1093887332
47,329,295,4,832228906
49,329,295,3,978039850
64,329,295,4,843159770
77,329,295,2,1163253047
78,329,295,5,1274050869
82,329,295,2,835973418
85,329,295,5,837507101
86,329,295,5,848159148
92,329,295,3,848525624
95,329,295,3,1016317617
108,329,295,5,843301990
110,329,295,4,840100416
118,329,295,4,951009067
119,329,295,3,913048548
121,329,295,4,833058414
122,329,295,3,832773017
126,329,295,3,833286440
134,329,295,4,1361245761
144,329,295,3,837455359
145,329,295,3,845421636
148,329,295,4,1059604036
151,329,295,5,847296686
159,329,295,2.5,1183519918
161,329,295,3,837629406
168,329,295,3,848866631
177,329,295,4,907380055
185,329,295,4,1019787409
187,329,295,1,1228072734
188,329,295,3,841063550
194,329,295,4,848098264
197,329,295,5,975429480
202,329,295,4,1046144576
217,329,295,4,1108160615
224,329,295,4,828214012
225,329,295,4,845565783
232,329,295,4,955087039
237,329,295,2.5,1102009690
242,329,295,4,956684700
246,329,295,3,956565501
260,329,295,5,1207985668
279,329,295,3,838231264
285,329,295,4,965088661
287,329,295,4.5,1473445099
290,329,295,5,1445337368
294,329,295,3,1054068733
311,329,295,2,897490587
317,329,295,5,847633521
337,329,295,5,1447176408
344,329,295,3,850728412
345,329,295,2,1106949223
354,329,295,3,846062317
357,329,295,3,832768597
369,329,295,3,847465462
370,329,295,3,1096511840
375,329,295,4,845491901
396,329,295,2,834998277
400,329,295,4,840205118
401,329,295,5,977459200
415,329,295,4,848984796
416,329,295,3,841446655
428,329,295,2.5,1304136644
437,329,295,3,831691462
447,329,295,3,832492644
457,329,295,0.5,1471386581
461,329,295,1.5,1091958464
463,329,295,3,1050439353
466,329,295,3,944978286
468,329,295,2.5,1296195845
487,329,295,4,832836276
495,329,295,4,846384194
496,329,295,5,834059806
500,329,295,0.5,1228946757
514,329,295,2,853896364
516,329,295,3,844687067
517,329,295,3,846449893
518,329,295,3,945369691
533,329,295,4,965315177
535,329,295,2,838630391
537,329,295,5,879521461
538,329,295,2,831835647
542,329,295,4,1424965248
548,329,295,3,857406302
551,329,295,3,843274005
555,329,295,3,832097219
556,329,295,5,842019723
561,329,295,3,1172695285
564,329,295,3,974839108
568,329,295,5,835002248
574,329,295,2.5,1232810443
575,329,295,5,1018057867
577,329,295,4,1111475269
580,329,295,2,1248183692
588,329,295,3,842298082
589,329,295,4,836109554
590,329,295,3,848677432
592,329,295,2,995421702
593,329,295,3,835463235
596,329,295,3.5,1138729373
602,329,295,3,842357696
607,329,295,3.5,1113319794
619,329,295,3,831921829
624,329,295,4,1092829881
633,329,295,3,848518115
639,329,295,3,832450943
649,329,295,2,834424723
654,329,295,4,1145391848
657,329,295,4,841960771
666,329,295,2,838920870
39,330,296,2,832523386
92,330,296,3,848526061
195,330,296,1,976288108
254,330,296,3,845159226
285,330,296,3,965089576
388,330,296,3,965183436
457,330,296,2,1471386819
514,330,296,3,853894827
551,330,296,3,843275050
564,330,296,4,974709577
86,331,297,3,848161199
391,331,297,3,891533594
409,331,297,4,828213115
452,331,297,2,976421239
514,331,297,3,853894169
659,331,297,3,860395308
19,332,298,3,855193274
39,332,298,3,832523386
41,332,298,4,1093887890
86,332,298,3,848160081
92,332,298,3,848526061
95,332,298,3,1019023293
177,332,298,4,907381178
457,332,298,2,1471386607
551,332,298,3,843275050
564,332,298,4,974709734
7,333,299,3,851867345
19,333,299,3,855194773
21,333,299,3,853846752
32,333,299,3,834828337
39,333,299,3,832523307
56,333,299,2,1470350811
73,333,299,2,1255609029
85,333,299,4,837511448
92,333,299,3,848526431
114,333,299,5,838365737
130,333,299,1.5,1140723852
139,333,299,4,1066860647
150,333,299,3,1114307088
168,333,299,2,848879115
207,333,299,3,1258439794
212,333,299,2,1218955809
219,333,299,5,974496359
245,333,299,4,1011238517
247,333,299,4,953362032
253,333,299,4,1215832057
254,333,299,3,845157516
275,333,299,4.5,1386885747
306,333,299,4,939720032
309,333,299,3.5,1127796751
344,333,299,3,850727124
380,333,299,4,949367975
388,333,299,4,946523932
389,333,299,5,829492316
394,333,299,3.5,1297524836
408,333,299,2,933118344
416,333,299,4,841446890
447,333,299,3,832493108
457,333,299,2.5,1471383804
461,333,299,4,1090907428
466,333,299,4,945317313
468,333,299,2.5,1296197322
487,333,299,4,832836558
509,333,299,2,946276752
514,333,299,1,854116476
519,333,299,4,1469927097
521,333,299,3.5,1370072102
535,333,299,3,838631826
536,333,299,4,829471722
548,333,299,3,857406114
564,333,299,3,974715727
590,333,299,3,848677809
598,333,299,5,1014589130
603,333,299,3,868482531
607,333,299,3.5,1118246528
649,333,299,4,834424960
19,334,300,4,855191846
36,334,300,4,847058173
102,334,300,4,956599916
184,334,300,2,833525355
224,334,300,3,828214012
348,334,300,1,960838484
407,334,300,5,962647453
436,334,300,4,941458348
509,334,300,4,939342432
537,334,300,4,879502404
547,334,300,1,1021099490
585,334,300,4,975365311
595,334,300,2,965077926
609,334,300,1,1029870161
15,335,301,2,997938391
224,335,301,4,828214012
564,335,301,3,974714599
551,336,302,3,843275128
16,337,303,4,1137577638
19,337,303,3,855193643
23,337,303,4.5,1148672736
30,337,303,5,945121922
32,337,303,4,834828248
34,337,303,5,973746864
50,337,303,3,847412859
56,337,303,4,1468471074
57,337,303,5,907763101
67,337,303,4,854714201
73,337,303,3.5,1285414310
86,337,303,4,848161104
88,337,303,3.5,1239764763
93,337,303,4,1304993047
102,337,303,5,957893949
130,337,303,4,1138999509
144,337,303,4,837455765
149,337,303,3.5,1436923463
161,337,303,3,837629692
176,337,303,2.5,1341051741
182,337,303,2,845744250
184,337,303,4,833524877
187,337,303,5,1241224512
193,337,303,5,971217205
212,337,303,3.5,1218404165
220,337,303,4,970499391
224,337,303,4,828214012
242,337,303,5,956683697
245,337,303,3,1011317502
249,337,303,5,839463730
253,337,303,3,1215831664
254,337,303,4,845157407
271,337,303,3,1107784947
288,337,303,4,845862539
292,337,303,4.5,1140049755
306,337,303,3,956083068
326,337,303,2,966009788
330,337,303,3,948577507
338,337,303,5,841656624
342,337,303,4,945124963
344,337,303,5,850727506
348,337,303,5,960838418
358,337,303,3,957535632
380,337,303,2,949374184
385,337,303,5,836679319
388,337,303,4,965182221
407,337,303,4,962646896
412,337,303,2,993088545
421,337,303,4,835170289
430,337,303,4.5,1111579448
431,337,303,5,1140455213
433,337,303,3,1417930808
447,337,303,3,832493012
452,337,303,4,976419824
460,337,303,4.5,1072836719
468,337,303,3.5,1296196078
496,337,303,2,834059971
500,337,303,3,1228963143
502,337,303,4,861322595
505,337,303,3,1340412040
509,337,303,4.5,1093278436
511,337,303,4,829352433
514,337,303,4,853893811
516,337,303,5,844687252
518,337,303,5,945445542
529,337,303,4,959965214
536,337,303,5,829471722
537,337,303,4,879507044
547,337,303,4.5,1053087647
548,337,303,3,857406801
555,337,303,2,832091115
564,337,303,3,974841162
565,337,303,2,954602576
572,337,303,4,1436885117
575,337,303,3,1012604674
580,337,303,4,1156128975
582,337,303,4.5,1122167203
590,337,303,4,848677686
593,337,303,3,835463908
596,337,303,3.5,1140797876
602,337,303,3,842358164
619,337,303,5,831923790
625,337,303,4,1452848472
641,337,303,4,834636740
654,337,303,4,1145392049
659,337,303,4,835642201
662,337,303,4,839022500
665,337,303,2,1010197483
39,338,304,3,832525157
73,338,304,3,1255593485
165,338,304,2,1111982333
177,338,304,4,907380203
294,338,304,3.5,1119924761
311,338,304,0.5,1062015880
356,338,304,2,1168393796
388,338,304,2,946534150
396,338,304,3,834998807
461,338,304,1,1091959697
496,338,304,5,834598117
516,338,304,3,844687606
550,338,304,4,942669183
564,338,304,2,974844797
652,338,304,4,1439585068
2,339,305,3,835355492
15,339,305,2.5,1122576622
19,339,305,4,855193599
43,339,305,4,974769935
50,339,305,4,847412628
77,339,305,2.5,1163253104
82,339,305,4,835973431
85,339,305,1,837512763
88,339,305,4,1239764337
92,339,305,3,848525694
93,339,305,4.5,1304992536
95,339,305,4,1016317208
98,339,305,3.5,1459405698
105,339,305,3,1085579171
108,339,305,3,843302111
110,339,305,5,840100456
111,339,305,4,1097432349
114,339,305,4,838365857
121,339,305,3,833058428
122,339,305,3,832773057
127,339,305,5,842322523
130,339,305,3.5,1138999338
150,339,305,1.5,1130906351
151,339,305,3,847296716
160,339,305,4,974256766
161,339,305,3,837629446
165,339,305,2.5,1111482645
182,339,305,5,845743824
188,339,305,3,841063569
191,339,305,4,839925608
194,339,305,4,848098310
212,339,305,3.5,1218401641
213,339,305,2.5,1462638715
224,339,305,4,828214012
235,339,305,3,1111558147
239,339,305,4,991860848
249,339,305,3,839463358
266,339,305,3,840703213
268,339,305,3.5,1314894618
279,339,305,3,838231354
292,339,305,3.5,1140051207
294,339,305,4.5,1106707903
295,339,305,3.5,1100132372
303,339,305,3,1299489574
306,339,305,3,939718181
308,339,305,4,854376500
311,339,305,3.5,1062015095
312,339,305,2,959934123
313,339,305,3.5,1105354752
344,339,305,3,850726631
358,339,305,3,957479382
369,339,305,4,847465517
380,339,305,2,949367975
381,339,305,4,1018646510
382,339,305,2,1371827705
385,339,305,3,836679046
389,339,305,3,829492316
390,339,305,5,867075841
396,339,305,4,834998293
405,339,305,4,1097696700
412,339,305,4,993089721
418,339,305,4.5,1132178340
421,339,305,3,835170070
447,339,305,3,832492847
452,339,305,4,976422363
461,339,305,2.5,1090907955
463,339,305,3,1049924343
464,339,305,5,829912558
468,339,305,2.5,1296195759
480,339,305,4.5,1272668589
487,339,305,4,832836302
496,339,305,3,834059827
505,339,305,3,1340413726
508,339,305,4,844376071
513,339,305,3,843771870
516,339,305,3,844687099
518,339,305,5,945361690
529,339,305,3,960263973
534,339,305,3,973374557
536,339,305,4,829471722
537,339,305,4,879503289
562,339,305,3.5,1167428854
564,339,305,4,974837080
575,339,305,5,1012593894
582,339,305,1,1122170323
588,339,305,3,842298189
590,339,305,3,848677496
596,339,305,3.5,1138661870
607,339,305,0.5,1153513656
624,339,305,3,1104840673
627,339,305,2.5,1201382052
639,339,305,3,833991762
641,339,305,5,834636305
649,339,305,4,834424744
652,339,305,4,1439583904
654,339,305,4,1145391922
658,339,305,4,941489141
659,339,305,5,834999161
662,339,305,4,839022269
665,339,305,3,995232733
667,339,305,3,847271314
19,340,306,3,855193404
128,340,306,5,1049685213
388,340,306,2,946521654
396,340,306,3,839255220
487,340,306,4,832837747
536,340,306,3,829471722
548,340,306,3,857407799
629,340,306,1,841414175
467,341,307,4,939715642
564,341,307,5,974712958
15,342,308,3,1058250589
56,342,308,2,1467004922
86,342,308,5,848159621
93,342,308,3.5,1304729463
102,342,308,4,957896110
115,342,308,3,1107034092
122,342,308,1,832773202
134,342,308,4,1361244190
139,342,308,4.5,1066860617
140,342,308,0.5,1398068255
150,342,308,1,1113906795
166,342,308,4,1064887336
174,342,308,2.5,1109621247
182,342,308,3,845744805
190,342,308,4,975693159
212,342,308,3.5,1218402777
235,342,308,3,1111557878
241,342,308,3,847340005
242,342,308,4,956683024
254,342,308,4,845157577
264,342,308,3,995665043
274,342,308,3.5,1074104164
294,342,308,2.5,1114025751
306,342,308,3,939718181
311,342,308,2,897490696
330,342,308,4,948575236
357,342,308,5,832768914
385,342,308,3,836679671
386,342,308,3,1047028529
391,342,308,2,891533233
396,342,308,3,834998748
407,342,308,4,962648188
408,342,308,3,933037621
412,342,308,3,993090153
419,342,308,4.5,1110049577
420,342,308,5,892821852
447,342,308,3,832493335
452,342,308,3,976422279
460,342,308,4.5,1072836034
472,342,308,5,944321404
493,342,308,3,954685379
508,342,308,3,844376544
511,342,308,5,829352433
514,342,308,4,853894670
518,342,308,4,945361653
537,342,308,5,879507069
547,342,308,4,986695097
555,342,308,3,842284740
564,342,308,5,974833372
577,342,308,4,1111474751
580,342,308,3,1167160191
590,342,308,4,848677907
628,342,308,4,1357725010
641,342,308,4,834984607
659,342,308,2,835641820
667,342,308,4,847271773
182,343,309,3,845745671
5,344,310,3.5,1163373636
10,344,310,3,942766603
15,344,310,2,1093028220
19,344,310,3,855194560
20,344,310,1,1238729802
21,344,310,3,853847612
23,344,310,2,1148668961
26,344,310,0.5,1360088074
30,344,310,2,994458003
32,344,310,4,834828085
33,344,310,4,1032769612
39,344,310,4,832523045
47,344,310,3,832228859
48,344,310,3.5,1322169641
50,344,310,2,847412544
58,344,310,1,961127638
64,344,310,2,843159716
69,344,310,4,1366831253
73,344,310,2,1255501759
77,344,310,3,1163082485
79,344,310,2,1182994728
82,344,310,3,835973398
85,344,310,4,837506801
88,344,310,2,1239763845
89,344,310,5,1257620122
92,344,310,2,848525554
94,344,310,3,1291780145
105,344,310,3,1100533414
108,344,310,1,843301948
110,344,310,4,840100386
111,344,310,3,1097430518
122,344,310,1,832772980
125,344,310,4,1269734365
126,344,310,4,833286421
134,344,310,2.5,1361245689
142,344,310,1,997097547
144,344,310,3,837455207
145,344,310,5,845421597
146,344,310,2.5,1256071403
150,344,310,3.5,1113907646
151,344,310,3,847296625
157,344,310,1,1365940218
159,344,310,2,1183519845
161,344,310,4,837629381
163,344,310,1.5,1390767810
165,344,310,4,1111482800
176,344,310,2,1340915739
182,344,310,1,845743728
187,344,310,3,1228072670
188,344,310,4,841063511
191,344,310,1,839925540
192,344,310,4,843633649
194,344,310,3,848098205
212,344,310,1,1218403754
213,344,310,1,1462637985
219,344,310,4,974474798
220,344,310,1,970501550
224,344,310,4,828214011
225,344,310,4,845565714
234,344,310,2.5,1213808811
237,344,310,2.5,1102009661
241,344,310,3,847339409
243,344,310,3,1094222408
247,344,310,4,953362312
249,344,310,4,839461338
253,344,310,4,1215831149
254,344,310,3,845157211
255,344,310,1.5,1236981270
261,344,310,5,1101665559
262,344,310,2.5,1433900945
268,344,310,3,1314890787
275,344,310,4.5,1386885314
281,344,310,2.5,1113685165
285,344,310,1,965092654
286,344,310,2,979179008
288,344,310,5,845862154
295,344,310,4.5,1100131029
304,344,310,1.5,1352655661
306,344,310,4,939720010
308,344,310,3,854376623
312,344,310,1,959934241
313,344,310,2.5,1105354598
317,344,310,2,847633433
319,344,310,3,834759426
338,344,310,3,841656121
345,344,310,0.5,1106949199
346,344,310,3.5,1159128840
353,344,310,3,1112268790
354,344,310,2,846062709
355,344,310,3,1130105620
357,344,310,4,832768573
358,344,310,1,957795265
369,344,310,3,847465393
375,344,310,2,845491845
380,344,310,4,949367918
384,344,310,3.5,1153417952
385,344,310,2,836678991
387,344,310,2,975142275
388,344,310,2,946523932
389,344,310,2,829492315
394,344,310,1.5,1298378785
396,344,310,2,834998259
400,344,310,3,840205085
410,344,310,3,1434057958
412,344,310,3,993089460
416,344,310,4,841446622
418,344,310,2.5,1132698132
421,344,310,1,835170005
423,344,310,1.5,1353700421
428,344,310,3.5,1304136498
430,344,310,4,1172908141
440,344,310,1,835336972
442,344,310,4,1227968833
447,344,310,3,832492610
449,344,310,3,836907384
452,344,310,1,976422605
455,344,310,4.5,1110395610
457,344,310,2.5,1471386254
464,344,310,3,829912557
466,344,310,2,944892302
468,344,310,1.5,1296190092
480,344,310,3,1339456450
487,344,310,3,832836250
496,344,310,2,834059779
500,344,310,2.5,1228920531
506,344,310,4,865395979
509,344,310,2,946276827
513,344,310,3,843771780
514,344,310,3,854116539
516,344,310,4,844687044
517,344,310,4,846449875
518,344,310,4,945365209
522,344,310,4,1391374544
532,344,310,3.5,1076971621
535,344,310,3,838630364
536,344,310,5,829471719
547,344,310,0.5,1076809463
548,344,310,3,857405981
551,344,310,4,843273967
555,344,310,3,832090980
556,344,310,4,842019369
557,344,310,3,1285961617
560,344,310,3.5,1452849362
562,344,310,3,1167428749
564,344,310,3,974716258
568,344,310,3,835002219
574,344,310,2.5,1232811339
580,344,310,3,1164328494
584,344,310,2,1277587207
586,344,310,1.5,1214234260
588,344,310,4,842298045
589,344,310,3,836109522
590,344,310,3,848677376
593,344,310,4,835462904
596,344,310,3.5,1140785813
602,344,310,3,842356033
604,344,310,2,1277533253
605,344,310,5,980174457
607,344,310,2.5,1113319726
615,344,310,3,1425505013
621,344,310,3.5,1116476134
623,344,310,3.5,1225258429
624,344,310,3,1019128536
627,344,310,1,1201381026
632,344,310,4,1264547511
639,344,310,3,833991650
641,344,310,5,834636246
648,344,310,3,1140221841
649,344,310,5,834424696
654,344,310,4.5,1145391813
657,344,310,3,841960714
659,344,310,4,834598085
662,344,310,2,839022166
665,344,310,3,993347124
666,344,310,4,838920837
7,345,311,3,851867621
10,345,311,4,942766603
19,345,311,3,855191289
23,345,311,4,1148673085
28,345,311,5,938944923
36,345,311,4,847057385
78,345,311,4.5,1327288678
86,345,311,5,848159719
88,345,311,3,1239775160
102,345,311,4,956600309
